"Input","Output","Frequency","HarmonicUniformity"
"uyushma","uyushma-RAISE-B","77","0.99509011871869"
"uzar","uzar-RAISE-F","0","0.0257807915433304"
"uzar","uzar-RAISE-B","9","0.97421920845667"
"uzat","uzat-RAISE-F","0","0.00407070583150393"
"uzat","uzat-RAISE-B","32","0.995929294168496"
"uzunda","uzunda-RAISE-F","2","0.119075550141717"
"uzunda","uzunda-RAISE-B","0","0.880924449858283"
"wakalet","wakalet-RAISE-F","10","0.993737799472862"
"wakalet","wakalet-RAISE-B","0","0.00626220052713818"
"wakaletxana","wakaletxana-RAISE-F","0","0.0102354352395174"
"wakaletxana","wakaletxana-RAISE-B","3","0.989764564760483"
"wanna","wanna-RAISE-F","0","0.0216191219879642"
"wanna","wanna-RAISE-B","11","0.978380878012036"
"waras","waras-RAISE-F","0","0.0113269160277467"
"waras","waras-RAISE-B","1","0.988673083972253"
"wasite","wasite-RAISE-F","1280","0.985630630727262"
"wasite","wasite-RAISE-B","46","0.0143693692727385"
"waste","waste-RAISE-F","209","0.975101866568999"
"waste","waste-RAISE-B","209","0.024898133431001"
"waxan","waxan-RAISE-F","0","0.0493498729433365"
"waxan","waxan-RAISE-B","1","0.950650127056664"
"waysa","waysa-RAISE-F","0","0.0452254123226896"
"waysa","waysa-RAISE-B","5","0.95477458767731"
"waza","waza-RAISE-F","0","0.0580069548855457"
"waza","waza-RAISE-B","3","0.941993045114454"
"wazaret","wazaret-RAISE-F","6","0.865687361156229"
"wazaret","wazaret-RAISE-B","0","0.134312638843771"
"wede","wede-RAISE-F","641","0.995284056986483"
"wede","wede-RAISE-B","0","0.00471594301351714"
"wesiyet","wesiyet-RAISE-F","48","0.98515086817876"
"wesiyet","wesiyet-RAISE-B","0","0.0148491318212401"
"weswese","weswese-RAISE-F","19","0.92329150570641"
"weswese","weswese-RAISE-B","0","0.0767084942935903"
"weten","weten-RAISE-F","1285","0.99727535964274"
"weten","weten-RAISE-B","2","0.00272464035725998"
"wetendash","wetendash-RAISE-F","0","0.00500947726865897"
"wetendash","wetendash-RAISE-B","1","0.994990522731341"
"wezipe","wezipe-RAISE-F","2268","0.992593849202278"
"wezipe","wezipe-RAISE-B","0","0.00740615079772224"
"weziyet","weziyet-RAISE-F","1242","0.997382799986682"
"weziyet","weziyet-RAISE-B","0","0.0026172000133181"
"widalash","widalash-RAISE-F","0","0.0202925924403272"
"widalash","widalash-RAISE-B","4","0.979707407559673"
"wilayet","wilayet-RAISE-F","1135","0.997174357452978"
"wilayet","wilayet-RAISE-B","0","0.00282564254702194"
"xala","xala-RAISE-F","64","0.0017429730755929"
"xala","xala-RAISE-B","1302","0.998257026924407"
"xalta","xalta-RAISE-F","0","0.00449654652249465"
"xalta","xalta-RAISE-B","90","0.995503453477505"
"xana","xana-RAISE-F","6","0.00976632844886438"
"xana","xana-RAISE-B","29","0.990233671551136"
"xarabe","xarabe-RAISE-F","47","0.971615938230101"
"xarabe","xarabe-RAISE-B","16","0.028384061769899"
"xarablash","xarablash-RAISE-F","0","0.0265479523438881"
"xarablash","xarablash-RAISE-B","10","0.973452047656112"
"xarla","xarla-RAISE-F","0","0.0199581877347641"
"xarla","xarla-RAISE-B","14","0.980041812265236"
"xasiyet","xasiyet-RAISE-F","4","0.996379042548166"
"xasiyet","xasiyet-RAISE-B","0","0.00362095745183442"
"xatalash","xatalash-RAISE-F","0","0.00935453567561151"
"xatalash","xatalash-RAISE-B","3","0.990645464324388"
"xatire","xatire-RAISE-F","545","0.997018995801948"
"xatire","xatire-RAISE-B","6","0.00298100419805251"
"xatirile","xatirile-RAISE-F","49","0.997910620160335"
"xatirile","xatirile-RAISE-B","0","0.00208937983966483"
"xatirjemsizlen","xatirjemsizlen-RAISE-F","1","0.858532333699981"
"xatirjemsizlen","xatirjemsizlen-RAISE-B","0","0.141467666300019"
"xatirle","xatirle-RAISE-F","3","0.993187538691237"
"xatirle","xatirle-RAISE-B","0","0.00681246130876344"
"xejle","xejle-RAISE-F","14","0.98844568923312"
"xejle","xejle-RAISE-B","1","0.0115543107668797"
"xelife","xelife-RAISE-F","1","0.973672562142437"
"xelife","xelife-RAISE-B","0","0.0263274378575631"
"xelipe","xelipe-RAISE-F","79","0.983694752260577"
"xelipe","xelipe-RAISE-B","0","0.0163052477394226"
"xelq'aralash","xelq'aralash-RAISE-F","0","0.0136835252521722"
"xelq'aralash","xelq'aralash-RAISE-B","57","0.986316474747828"
"xelqara","xelqara-RAISE-F","0","0.164146507988369"
"xelqara","xelqara-RAISE-B","1","0.835853492011631"
"xende","xende-RAISE-F","2","0.824449841079469"
"xende","xende-RAISE-B","0","0.175550158920531"
"xensuche","xensuche-RAISE-F","0","0.226408425013126"
"xensuche","xensuche-RAISE-B","3","0.773591574986874"
"xenzuche","xenzuche-RAISE-F","7","0.585314975734599"
"xenzuche","xenzuche-RAISE-B","35","0.414685024265401"
"xerite","xerite-RAISE-F","158","0.989860372460034"
"xerite","xerite-RAISE-B","1","0.0101396275399656"
"xeste","xeste-RAISE-F","2","0.824449841079469"
"xeste","xeste-RAISE-B","0","0.175550158920531"
"xetme","xetme-RAISE-F","1","0.992774075672626"
"xetme","xetme-RAISE-B","0","0.00722592432737434"
"xewer","xewer-RAISE-F","5657","0.999085945380056"
"xewer","xewer-RAISE-B","0","0.000914054619944356"
"xewpsire","xewpsire-RAISE-F","3","0.636155038178477"
"xewpsire","xewpsire-RAISE-B","0","0.363844961821523"
"xezine","xezine-RAISE-F","95","0.96358778571519"
"xezine","xezine-RAISE-B","0","0.0364122142848102"
"xirajet","xirajet-RAISE-F","23","0.993763732443888"
"xirajet","xirajet-RAISE-B","0","0.00623626755611208"
"xitayche","xitayche-RAISE-F","6.99999999999999","0.66273694675773"
"xitayche","xitayche-RAISE-B","128","0.33726305324227"
"xizmetdash","xizmetdash-RAISE-F","1","0.00828210504870497"
"xizmetdash","xizmetdash-RAISE-B","4","0.991717894951295"
"xoncha","xoncha-RAISE-F","1","0.0491835462005055"
"xoncha","xoncha-RAISE-B","0","0.950816453799495"
"xorat","xorat-RAISE-F","0","0.022939599347595"
"xorat","xorat-RAISE-B","7","0.977060400652405"
"xoraz","xoraz-RAISE-F","0","0.0128431388006857"
"xoraz","xoraz-RAISE-B","1","0.987156861199314"
"xorla","xorla-RAISE-F","0","0.00401177832767941"
"xorla","xorla-RAISE-B","5","0.995988221672321"
"xorma","xorma-RAISE-F","0","0.0101448647600413"
"xorma","xorma-RAISE-B","5","0.989855135239959"
"xoshlash","xoshlash-RAISE-F","0","0.0105339312401981"
"xoshlash","xoshlash-RAISE-B","13","0.989466068759802"
"xristi'anche","xristi'anche-RAISE-F","0","0.159951700485814"
"xristi'anche","xristi'anche-RAISE-B","2","0.840048299514186"
"xromosoma","xromosoma-RAISE-F","0","0.0500804950194705"
"xromosoma","xromosoma-RAISE-B","2","0.949919504980529"
"xulase","xulase-RAISE-F","137","0.983728759446741"
"xulase","xulase-RAISE-B","15","0.0162712405532593"
"xulasila","xulasila-RAISE-F","10","0.00864408376210313"
"xulasila","xulasila-RAISE-B","3","0.991355916237897"
"xunsa","xunsa-RAISE-F","0","0.164146507988369"
"xunsa","xunsa-RAISE-B","1","0.835853492011631"
"xupiyane","xupiyane-RAISE-F","3","0.932514477790575"
"xupiyane","xupiyane-RAISE-B","1","0.067485522209425"
"xushallan","xushallan-RAISE-F","0","0.0385486093661958"
"xushallan","xushallan-RAISE-B","4","0.961451390633804"
"xususiyet","xususiyet-RAISE-F","35","0.994163356642161"
"xususiyet","xususiyet-RAISE-B","0","0.00583664335783935"
"xutbe","xutbe-RAISE-F","36","0.961100698175773"
"xutbe","xutbe-RAISE-B","9","0.0388993018242265"
"yada","yada-RAISE-F","0","0.0607476732300153"
"yada","yada-RAISE-B","1","0.939252326769985"
"yadla","yadla-RAISE-F","0","0.00690533427108653"
"yadla","yadla-RAISE-B","16","0.993094665728913"
"yadname","yadname-RAISE-F","8","0.867269069734106"
"yadname","yadname-RAISE-B","3","0.132730930265894"
"yala","yala-RAISE-F","0","0.0174613992116159"
"yala","yala-RAISE-B","3","0.982538600788384"
"yaldama","yaldama-RAISE-F","0","0.01036350395242"
"yaldama","yaldama-RAISE-B","6","0.98963649604758"
"yalla","yalla-RAISE-F","0","0.0397248391620063"
"yalla","yalla-RAISE-B","4","0.960275160837994"
"yalqunla","yalqunla-RAISE-F","0","0.0695754991383322"
"yalqunla","yalqunla-RAISE-B","2","0.930424500861668"
"yama","yama-RAISE-F","0","0.119075550141717"
"yama","yama-RAISE-B","1","0.880924449858283"
"yaman","yaman-RAISE-F","0","0.00393671331681245"
"yaman","yaman-RAISE-B","7","0.996063286683188"
"yamanla","yamanla-RAISE-F","0","0.0229793540362948"
"yamanla","yamanla-RAISE-B","6","0.977020645963705"
"yamanlash","yamanlash-RAISE-F","0","0.0104353829578452"
"yamanlash","yamanlash-RAISE-B","34","0.989564617042155"
"yamash","yamash-RAISE-F","0","0.025724560507664"
"yamash","yamash-RAISE-B","8","0.974275439492336"
"yamra","yamra-RAISE-F","0","0.0158214556140958"
"yamra","yamra-RAISE-B","30","0.984178544385904"
"yandash","yandash-RAISE-F","0","0.021258197505493"
"yandash","yandash-RAISE-B","2","0.978741802494507"
"yangra","yangra-RAISE-F","0","0.0128881958505701"
"yangra","yangra-RAISE-B","36","0.98711180414943"
"yangza","yangza-RAISE-F","0","0.0224838657907056"
"yangza","yangza-RAISE-B","1","0.977516134209294"
"yanpash","yanpash-RAISE-F","0","0.0307674481329657"
"yanpash","yanpash-RAISE-B","4","0.969232551867034"
"yapa","yapa-RAISE-F","0","0.0839231554990931"
"yapa","yapa-RAISE-B","1","0.916076844500907"
"yaponche","yaponche-RAISE-F","1","0.297591502904049"
"yaponche","yaponche-RAISE-B","8","0.702408497095951"
"yaponiye","yaponiye-RAISE-F","364","0.998350751813451"
"yaponiye","yaponiye-RAISE-B","0","0.00164924818654927"
"yapta","yapta-RAISE-F","2","0.119075550141717"
"yapta","yapta-RAISE-B","0","0.880924449858283"
"yara","yara-RAISE-F","0","0.00500841785025219"
"yara","yara-RAISE-B","202","0.994991582149748"
"yarash","yarash-RAISE-F","0","0.0121801332982044"
"yarash","yarash-RAISE-B","8","0.987819866701796"
"yarat","yarat-RAISE-F","0","0.00302172769383102"
"yarat","yarat-RAISE-B","295","0.996978272306169"
"yardem","yardem-RAISE-F","645","0.998665218717962"
"yardem","yardem-RAISE-B","3","0.00133478128203797"
"yardemlesh","yardemlesh-RAISE-F","17","0.965878973891097"
"yardemlesh","yardemlesh-RAISE-B","2","0.0341210261089025"
"yasa","yasa-RAISE-F","0","0.00407734298739604"
"yasa","yasa-RAISE-B","51","0.995922657012604"
"yasal","yasal-RAISE-F","0","0.00941130502314191"
"yasal","yasal-RAISE-B","28","0.990588694976858"
"yasalma","yasalma-RAISE-F","0","0.0409166088501451"
"yasalma","yasalma-RAISE-B","14","0.959083391149855"
"yasan","yasan-RAISE-F","0","0.0206337577194268"
"yasan","yasan-RAISE-B","10","0.979366242280573"
"yasash","yasash-RAISE-F","0","0.0219553905022782"
"yasash","yasash-RAISE-B","10","0.978044609497722"
"yasat","yasat-RAISE-F","0","0.0301723920936162"
"yasat","yasat-RAISE-B","1","0.969827607906384"
"yasha","yasha-RAISE-F","0","0.000754714840031534"
"yasha","yasha-RAISE-B","354","0.999245285159968"
"yashlash","yashlash-RAISE-F","0","0.0616360984670586"
"yashlash","yashlash-RAISE-B","2","0.938363901532941"
"yashna","yashna-RAISE-F","0","0.017033592262825"
"yashna","yashna-RAISE-B","1","0.982966407737175"
"yashnat","yashnat-RAISE-F","0","0.0566939389035204"
"yashnat","yashnat-RAISE-B","1","0.94330606109648"
"yasighucha","yasighucha-RAISE-F","0","0.0243433194878349"
"yasighucha","yasighucha-RAISE-B","7","0.975656680512165"
"yataqxana","yataqxana-RAISE-F","0","0.00540902638935681"
"yataqxana","yataqxana-RAISE-B","9","0.994590973610643"
"yatlash","yatlash-RAISE-F","0","0.0164417385388785"
"yatlash","yatlash-RAISE-B","11","0.983558261461121"
"yawropa","yawropa-RAISE-F","0","0.00185851874326692"
"yawropa","yawropa-RAISE-B","3","0.998141481256733"
"yaxshila","yaxshila-RAISE-F","0","0.00588174725074331"
"yaxshila","yaxshila-RAISE-B","100","0.994118252749257"
"yayla","yayla-RAISE-F","0","0.0762108568313657"
"yayla","yayla-RAISE-B","1","0.923789143168634"
"yazma","yazma-RAISE-F","0","0.00498096758006783"
"yazma","yazma-RAISE-B","495","0.995019032419932"
"yekshenbe","yekshenbe-RAISE-F","34","0.997897925556842"
"yekshenbe","yekshenbe-RAISE-B","0","0.00210207444315802"
"yekünle","yekünle-RAISE-F","9","0.894589629969212"
"yekünle","yekünle-RAISE-B","0","0.105410370030788"
"yenggüshle","yenggüshle-RAISE-F","5","0.72236634995422"
"yenggüshle","yenggüshle-RAISE-B","0","0.27763365004578"
"yéngisheher","yéngisheher-RAISE-F","1","0.995852365929204"
"yéngisheher","yéngisheher-RAISE-B","0","0.00414763407079608"
"yerlesh","yerlesh-RAISE-F","44","0.964984817360397"
"yerlesh","yerlesh-RAISE-B","0","0.0350151826396027"
"yeshme","yeshme-RAISE-F","3","0.835219831956463"
"yeshme","yeshme-RAISE-B","0","0.164780168043537"
"yette","yette-RAISE-F","52","0.913056192808007"
"yette","yette-RAISE-B","0","0.0869438071919928"
"yilname","yilname-RAISE-F","15","0.813723576570357"
"yilname","yilname-RAISE-B","10","0.186276423429643"
"yola","yola-RAISE-F","0","0.0209808447898272"
"yola","yola-RAISE-B","24","0.979019155210173"
"yolbashlash","yolbashlash-RAISE-F","0","0.164146507988369"
"yolbashlash","yolbashlash-RAISE-B","1","0.835853492011631"
"yoldash","yoldash-RAISE-F","0","0.00492362351070297"
"yoldash","yoldash-RAISE-B","18","0.995076376489297"
"yöle","yöle-RAISE-F","11","0.98188216876927"
"yöle","yöle-RAISE-B","0","0.0181178312307298"
"yolla","yolla-RAISE-F","0","0.00304907584955116"
"yolla","yolla-RAISE-B","78","0.996950924150449"
"yollanma","yollanma-RAISE-F","0","0.0119265276387803"
"yollanma","yollanma-RAISE-B","71","0.98807347236122"
"yolwas","yolwas-RAISE-F","0","0.00411008206547603"
"yolwas","yolwas-RAISE-B","1","0.995889917934524"
"yota","yota-RAISE-F","0","0.0300200371335854"
"yota","yota-RAISE-B","7","0.969979962866415"
"yötel","yötel-RAISE-F","2","0.973348562962341"
"yötel","yötel-RAISE-B","0","0.0266514370376589"
"yugoslawiye","yugoslawiye-RAISE-F","3","0.977201971477594"
"yugoslawiye","yugoslawiye-RAISE-B","0","0.0227980285224057"
"yumila","yumila-RAISE-F","0","0.164146507988369"
"yumila","yumila-RAISE-B","1","0.835853492011631"
"yumsha","yumsha-RAISE-F","0","0.0366744473318086"
"yumsha","yumsha-RAISE-B","9","0.963325552668191"
"yunanche","yunanche-RAISE-F","0","0.736437823354549"
"yunanche","yunanche-RAISE-B","3","0.263562176645451"
"yunda","yunda-RAISE-F","0","0.0219256385929522"
"yunda","yunda-RAISE-B","3","0.978074361407048"
"yuqumlan","yuqumlan-RAISE-F","0","0.00937664029394125"
"yuqumlan","yuqumlan-RAISE-B","9","0.990623359706059"
"yurtdash","yurtdash-RAISE-F","0","0.00708964226857112"
"yurtdash","yurtdash-RAISE-B","1","0.992910357731429"
"yüze","yüze-RAISE-F","3","0.953815030375927"
"yüze","yüze-RAISE-B","0","0.0461849696240728"
"yüzle","yüzle-RAISE-F","1","0.879113742111786"
"yüzle","yüzle-RAISE-B","0","0.120886257888214"
"yüzlen","yüzlen-RAISE-F","1","0.510821576661297"
"yüzlen","yüzlen-RAISE-B","0","0.489178423338703"
"zamane","zamane-RAISE-F","11","0.943649200188012"
"zamane","zamane-RAISE-B","219","0.0563507998119879"
"zamaniwilash","zamaniwilash-RAISE-F","0","0.0192294007885868"
"zamaniwilash","zamaniwilash-RAISE-B","15","0.980770599211413"
"zapas","zapas-RAISE-F","0","0.00569024432910681"
"zapas","zapas-RAISE-B","34","0.994309755670893"
"zapchas","zapchas-RAISE-F","0","0.0116223548562171"
"zapchas","zapchas-RAISE-B","1","0.988377645143783"
"zarla","zarla-RAISE-F","0","0.030456840075323"
"zarla","zarla-RAISE-B","8","0.969543159924677"
"ze'iplesh","ze'iplesh-RAISE-F","10","0.919894010196076"
"ze'iplesh","ze'iplesh-RAISE-B","0","0.0801059898039244"
"zeher","zeher-RAISE-F","2","0.997612416953363"
"zeher","zeher-RAISE-B","0","0.00238758304663657"
"zeherle","zeherle-RAISE-F","32","0.905963210694307"
"zeherle","zeherle-RAISE-B","1","0.0940367893056929"
"zeherxende","zeherxende-RAISE-F","13","0.930918339686023"
"zeherxende","zeherxende-RAISE-B","0","0.0690816603139765"
"zenjirle","zenjirle-RAISE-F","2","0.689626075929304"
"zenjirle","zenjirle-RAISE-B","0","0.310373924070696"
"zerbe","zerbe-RAISE-F","233","0.9982874738221"
"zerbe","zerbe-RAISE-B","0","0.00171252617790023"
"zerde","zerde-RAISE-F","5","0.869876263948926"
"zerde","zerde-RAISE-B","0","0.130123736051073"
"zeretle","zeretle-RAISE-F","3","0.72236634995422"
"zeretle","zeretle-RAISE-B","0","0.27763365004578"
"zerre","zerre-RAISE-F","8","0.938140434171231"
"zerre","zerre-RAISE-B","0","0.0618595658287693"
"zeypane","zeypane-RAISE-F","1","0.108692835544649"
"zeypane","zeypane-RAISE-B","0","0.891307164455351"
"zhornal","zhornal-RAISE-F","0","0.00576665932042753"
"zhornal","zhornal-RAISE-B","53","0.994233340679572"
"zhurnal","zhurnal-RAISE-F","0","0.00198597940789214"
"zhurnal","zhurnal-RAISE-B","562","0.998014020592108"
"ziyapet","ziyapet-RAISE-F","144","0.994428745720273"
"ziyapet","ziyapet-RAISE-B","1","0.00557125427972725"
"ziyaret","ziyaret-RAISE-F","784","0.996861666328729"
"ziyaret","ziyaret-RAISE-B","2","0.00313833367127146"
"zona","zona-RAISE-F","0","0.00837360750238869"
"zona","zona-RAISE-B","118","0.991626392497611"
"zoray","zoray-RAISE-F","0","0.00795406633790474"
"zoray","zoray-RAISE-B","38","0.992045933662095"
"zorla","zorla-RAISE-F","0","0.0140541064469979"
"zorla","zorla-RAISE-B","37","0.985945893553002"
"zörüriyet","zörüriyet-RAISE-F","21","0.981897091552438"
"zörüriyet","zörüriyet-RAISE-B","0","0.0181029084475624"
"zulmet","zulmet-RAISE-F","7","0.996233603846343"
"zulmet","zulmet-RAISE-B","0","0.00376639615365737"
"zuwula","zuwula-RAISE-F","0","0.0545495623606617"
"zuwula","zuwula-RAISE-B","1","0.945450437639338"
