"Input","Output","Frequency","HarmonicUniformity"
"uyushma","uyushma-RAISE-B","77","0.00542897082442839"
"uzar","uzar-RAISE-F","0","0.971158228788546"
"uzar","uzar-RAISE-B","9","0.0288417712114536"
"uzat","uzat-RAISE-F","0","0.995473751980009"
"uzat","uzat-RAISE-B","32","0.00452624801999135"
"uzunda","uzunda-RAISE-F","2","0.928923678306915"
"uzunda","uzunda-RAISE-B","0","0.0710763216930852"
"wakalet","wakalet-RAISE-F","10","0.0071246220234953"
"wakalet","wakalet-RAISE-B","0","0.992875377976505"
"wakaletxana","wakaletxana-RAISE-F","0","0.985533768172832"
"wakaletxana","wakaletxana-RAISE-B","3","0.0144662318271682"
"wanna","wanna-RAISE-F","0","0.972546939061847"
"wanna","wanna-RAISE-B","11","0.0274530609381527"
"waras","waras-RAISE-F","0","0.989425489144048"
"waras","waras-RAISE-B","1","0.0105745108559516"
"wasite","wasite-RAISE-F","1280","0.014351025170334"
"wasite","wasite-RAISE-B","46","0.985648974829666"
"waste","waste-RAISE-F","209","0.0249772975615762"
"waste","waste-RAISE-B","209","0.975022702438424"
"waxan","waxan-RAISE-F","0","0.899169897166788"
"waxan","waxan-RAISE-B","1","0.100830102833212"
"waysa","waysa-RAISE-F","0","0.967910730880899"
"waysa","waysa-RAISE-B","5","0.0320892691191008"
"waza","waza-RAISE-F","0","0.952806089166376"
"waza","waza-RAISE-B","3","0.0471939108336241"
"wazaret","wazaret-RAISE-F","6","0.124492854357605"
"wazaret","wazaret-RAISE-B","0","0.875507145642395"
"wede","wede-RAISE-F","641","0.00427586925919663"
"wede","wede-RAISE-B","0","0.995724130740803"
"wesiyet","wesiyet-RAISE-F","48","0.0164110983249325"
"wesiyet","wesiyet-RAISE-B","0","0.983588901675068"
"weswese","weswese-RAISE-F","19","0.0803656935220859"
"weswese","weswese-RAISE-B","0","0.919634306477914"
"weten","weten-RAISE-F","1285","0.00217420461050049"
"weten","weten-RAISE-B","2","0.9978257953895"
"wetendash","wetendash-RAISE-F","0","0.993996030646716"
"wetendash","wetendash-RAISE-B","1","0.0060039693532844"
"wezipe","wezipe-RAISE-F","2268","0.00721471452972077"
"wezipe","wezipe-RAISE-B","0","0.992785285470279"
"weziyet","weziyet-RAISE-F","1242","0.00208154509874179"
"weziyet","weziyet-RAISE-B","0","0.997918454901258"
"widalash","widalash-RAISE-F","0","0.976201003112288"
"widalash","widalash-RAISE-B","4","0.0237989968877121"
"wilayet","wilayet-RAISE-F","1135","0.00227081466168604"
"wilayet","wilayet-RAISE-B","0","0.997729185338314"
"xala","xala-RAISE-F","64","0.998245320434978"
"xala","xala-RAISE-B","1302","0.00175467956502218"
"xalta","xalta-RAISE-F","0","0.9949120671814"
"xalta","xalta-RAISE-B","90","0.00508793281859965"
"xana","xana-RAISE-F","6","0.987676754558007"
"xana","xana-RAISE-B","29","0.012323245441993"
"xarabe","xarabe-RAISE-F","47","0.0298102859638506"
"xarabe","xarabe-RAISE-B","16","0.970189714036149"
"xarablash","xarablash-RAISE-F","0","0.979101272473111"
"xarablash","xarablash-RAISE-B","10","0.0208987275268888"
"xarla","xarla-RAISE-F","0","0.982669803294009"
"xarla","xarla-RAISE-B","14","0.0173301967059915"
"xasiyet","xasiyet-RAISE-F","4","0.00405116867664588"
"xasiyet","xasiyet-RAISE-B","0","0.995948831323354"
"xatalash","xatalash-RAISE-F","0","0.987846853068784"
"xatalash","xatalash-RAISE-B","3","0.0121531469312164"
"xatire","xatire-RAISE-F","545","0.00246941956482109"
"xatire","xatire-RAISE-B","6","0.997530580435179"
"xatirile","xatirile-RAISE-F","49","0.00186308778434918"
"xatirile","xatirile-RAISE-B","0","0.998136912215651"
"xatirjemsizlen","xatirjemsizlen-RAISE-F","1","0.162408588614142"
"xatirjemsizlen","xatirjemsizlen-RAISE-B","0","0.837591411385858"
"xatirle","xatirle-RAISE-F","3","0.0102712243580255"
"xatirle","xatirle-RAISE-B","0","0.989728775641974"
"xejle","xejle-RAISE-F","14","0.0156193250827881"
"xejle","xejle-RAISE-B","1","0.984380674917212"
"xelife","xelife-RAISE-F","1","0.0514345285570373"
"xelife","xelife-RAISE-B","0","0.948565471442963"
"xelipe","xelipe-RAISE-F","79","0.0174699179400399"
"xelipe","xelipe-RAISE-B","0","0.98253008205996"
"xelq'aralash","xelq'aralash-RAISE-F","0","0.987330015809926"
"xelq'aralash","xelq'aralash-RAISE-B","57","0.0126699841900738"
"xelqara","xelqara-RAISE-F","0","0.906561882652986"
"xelqara","xelqara-RAISE-B","1","0.0934381173470136"
"xende","xende-RAISE-F","2","0.21694113518762"
"xende","xende-RAISE-B","0","0.78305886481238"
"xensuche","xensuche-RAISE-F","0","0.734753611490951"
"xensuche","xensuche-RAISE-B","3","0.265246388509049"
"xenzuche","xenzuche-RAISE-F","7","0.406133509806216"
"xenzuche","xenzuche-RAISE-B","35","0.593866490193784"
"xerite","xerite-RAISE-F","158","0.010209184577268"
"xerite","xerite-RAISE-B","1","0.989790815422732"
"xeste","xeste-RAISE-F","2","0.21694113518762"
"xeste","xeste-RAISE-B","0","0.78305886481238"
"xetme","xetme-RAISE-F","1","0.0119735241485012"
"xetme","xetme-RAISE-B","0","0.988026475851499"
"xewer","xewer-RAISE-F","5657","0.000547095289967908"
"xewer","xewer-RAISE-B","0","0.999452904710032"
"xewpsire","xewpsire-RAISE-F","3","0.309350112400126"
"xewpsire","xewpsire-RAISE-B","0","0.690649887599874"
"xezine","xezine-RAISE-F","95","0.0368293547772674"
"xezine","xezine-RAISE-B","0","0.963170645222733"
"xirajet","xirajet-RAISE-F","23","0.00632335220681754"
"xirajet","xirajet-RAISE-B","0","0.993676647793182"
"xitayche","xitayche-RAISE-F","6.99999999999999","0.329836463916959"
"xitayche","xitayche-RAISE-B","128","0.670163536083041"
"xizmetdash","xizmetdash-RAISE-F","1","0.989962188338932"
"xizmetdash","xizmetdash-RAISE-B","4","0.0100378116610683"
"xoncha","xoncha-RAISE-F","1","0.921543281419709"
"xoncha","xoncha-RAISE-B","0","0.0784567185802915"
"xorat","xorat-RAISE-F","0","0.978754614759715"
"xorat","xorat-RAISE-B","7","0.0212453852402845"
"xoraz","xoraz-RAISE-F","0","0.977464636302053"
"xoraz","xoraz-RAISE-B","1","0.0225353636979468"
"xorla","xorla-RAISE-F","0","0.994959374207171"
"xorla","xorla-RAISE-B","5","0.00504062579282916"
"xorma","xorma-RAISE-F","0","0.984293864024791"
"xorma","xorma-RAISE-B","5","0.015706135975209"
"xoshlash","xoshlash-RAISE-F","0","0.988298136926099"
"xoshlash","xoshlash-RAISE-B","13","0.0117018630739005"
"xristi'anche","xristi'anche-RAISE-F","0","0.803627914718076"
"xristi'anche","xristi'anche-RAISE-B","2","0.196372085281924"
"xromosoma","xromosoma-RAISE-F","0","0.952380506320408"
"xromosoma","xromosoma-RAISE-B","2","0.0476194936795915"
"xulase","xulase-RAISE-F","137","0.0167562955908551"
"xulase","xulase-RAISE-B","15","0.983243704409145"
"xulasila","xulasila-RAISE-F","10","0.98916239163006"
"xulasila","xulasila-RAISE-B","3","0.0108376083699404"
"xunsa","xunsa-RAISE-F","0","0.906561882652986"
"xunsa","xunsa-RAISE-B","1","0.0934381173470136"
"xupiyane","xupiyane-RAISE-F","3","0.108032502638155"
"xupiyane","xupiyane-RAISE-B","1","0.891967497361845"
"xushallan","xushallan-RAISE-F","0","0.964414136478499"
"xushallan","xushallan-RAISE-B","4","0.0355858635215009"
"xususiyet","xususiyet-RAISE-F","35","0.00645967712550855"
"xususiyet","xususiyet-RAISE-B","0","0.993540322874491"
"xutbe","xutbe-RAISE-F","36","0.0421204416171507"
"xutbe","xutbe-RAISE-B","9","0.957879558382849"
"yada","yada-RAISE-F","0","0.888707384797772"
"yada","yada-RAISE-B","1","0.111292615202228"
"yadla","yadla-RAISE-F","0","0.990951500296217"
"yadla","yadla-RAISE-B","16","0.0090484997037833"
"yadname","yadname-RAISE-F","8","0.154018277118518"
"yadname","yadname-RAISE-B","3","0.845981722881482"
"yala","yala-RAISE-F","0","0.973487579868393"
"yala","yala-RAISE-B","3","0.0265124201316067"
"yaldama","yaldama-RAISE-F","0","0.987407785048804"
"yaldama","yaldama-RAISE-B","6","0.0125922149511961"
"yalla","yalla-RAISE-F","0","0.971101247560181"
"yalla","yalla-RAISE-B","4","0.0288987524398189"
"yalqunla","yalqunla-RAISE-F","0","0.954455550735432"
"yalqunla","yalqunla-RAISE-B","2","0.0455444492645685"
"yama","yama-RAISE-F","0","0.928923678306915"
"yama","yama-RAISE-B","1","0.0710763216930852"
"yaman","yaman-RAISE-F","0","0.995592158519101"
"yaman","yaman-RAISE-B","7","0.00440784148089879"
"yamanla","yamanla-RAISE-F","0","0.966211171740985"
"yamanla","yamanla-RAISE-B","6","0.0337888282590152"
"yamanlash","yamanlash-RAISE-F","0","0.989848785139489"
"yamanlash","yamanlash-RAISE-B","34","0.0101512148605111"
"yamash","yamash-RAISE-F","0","0.973510440689941"
"yamash","yamash-RAISE-B","8","0.0264895593100591"
"yamra","yamra-RAISE-F","0","0.986190653258876"
"yamra","yamra-RAISE-B","30","0.0138093467411238"
"yandash","yandash-RAISE-F","0","0.974404218011378"
"yandash","yandash-RAISE-B","2","0.0255957819886216"
"yangra","yangra-RAISE-F","0","0.98827717945571"
"yangra","yangra-RAISE-B","36","0.0117228205442901"
"yangza","yangza-RAISE-F","0","0.949919848055911"
"yangza","yangza-RAISE-B","1","0.0500801519440887"
"yanpash","yanpash-RAISE-F","0","0.961343518413913"
"yanpash","yanpash-RAISE-B","4","0.0386564815860869"
"yapa","yapa-RAISE-F","0","0.881232687269075"
"yapa","yapa-RAISE-B","1","0.118767312730925"
"yaponche","yaponche-RAISE-F","1","0.664423846003889"
"yaponche","yaponche-RAISE-B","8","0.335576153996111"
"yaponiye","yaponiye-RAISE-F","364","0.00126150133560755"
"yaponiye","yaponiye-RAISE-B","0","0.998738498664392"
"yapta","yapta-RAISE-F","2","0.928923678306915"
"yapta","yapta-RAISE-B","0","0.0710763216930852"
"yara","yara-RAISE-F","0","0.994639964720351"
"yara","yara-RAISE-B","202","0.00536003527964934"
"yarash","yarash-RAISE-F","0","0.987087773820953"
"yarash","yarash-RAISE-B","8","0.0129122261790465"
"yarat","yarat-RAISE-F","0","0.996462824476971"
"yarat","yarat-RAISE-B","295","0.00353717552302901"
"yardem","yardem-RAISE-F","645","0.000909018650292159"
"yardem","yardem-RAISE-B","3","0.999090981349708"
"yardemlesh","yardemlesh-RAISE-F","17","0.0354484737301201"
"yardemlesh","yardemlesh-RAISE-B","2","0.96455152626988"
"yasa","yasa-RAISE-F","0","0.995370337194158"
"yasa","yasa-RAISE-B","51","0.00462966280584154"
"yasal","yasal-RAISE-F","0","0.99087879179619"
"yasal","yasal-RAISE-B","28","0.00912120820380979"
"yasalma","yasalma-RAISE-F","0","0.970403785898109"
"yasalma","yasalma-RAISE-B","14","0.0295962141018914"
"yasan","yasan-RAISE-F","0","0.980030592524455"
"yasan","yasan-RAISE-B","10","0.0199694074755452"
"yasash","yasash-RAISE-F","0","0.981589661123576"
"yasash","yasash-RAISE-B","10","0.0184103388764236"
"yasat","yasat-RAISE-F","0","0.971272319141263"
"yasat","yasat-RAISE-B","1","0.028727680858737"
"yasha","yasha-RAISE-F","0","0.999493713378343"
"yasha","yasha-RAISE-B","354","0.000506286621657193"
"yashlash","yashlash-RAISE-F","0","0.948499017166134"
"yashlash","yashlash-RAISE-B","2","0.0515009828338664"
"yashna","yashna-RAISE-F","0","0.972599357586308"
"yashna","yashna-RAISE-B","1","0.0274006424136921"
"yashnat","yashnat-RAISE-F","0","0.961458651329353"
"yashnat","yashnat-RAISE-B","1","0.0385413486706474"
"yasighucha","yasighucha-RAISE-F","0","0.980504767297035"
"yasighucha","yasighucha-RAISE-B","7","0.0194952327029653"
"yataqxana","yataqxana-RAISE-F","0","0.992625074166494"
"yataqxana","yataqxana-RAISE-B","9","0.00737492583350585"
"yatlash","yatlash-RAISE-F","0","0.985141365498634"
"yatlash","yatlash-RAISE-B","11","0.0148586345013665"
"yawropa","yawropa-RAISE-F","0","0.998258798769608"
"yawropa","yawropa-RAISE-B","3","0.00174120123039179"
"yaxshila","yaxshila-RAISE-F","0","0.993743010795938"
"yaxshila","yaxshila-RAISE-B","100","0.00625698920406159"
"yayla","yayla-RAISE-F","0","0.950925263694781"
"yayla","yayla-RAISE-B","1","0.0490747363052187"
"yazma","yazma-RAISE-F","0","0.994605595572995"
"yazma","yazma-RAISE-B","495","0.0053944044270049"
"yekshenbe","yekshenbe-RAISE-F","34","0.00203728033503813"
"yekshenbe","yekshenbe-RAISE-B","0","0.997962719664962"
"yekünle","yekünle-RAISE-F","9","0.0964511341843229"
"yekünle","yekünle-RAISE-B","0","0.903548865815677"
"yenggüshle","yenggüshle-RAISE-F","5","0.23793682437028"
"yenggüshle","yenggüshle-RAISE-B","0","0.76206317562972"
"yéngisheher","yéngisheher-RAISE-F","1","0.00570281278157764"
"yéngisheher","yéngisheher-RAISE-B","0","0.994297187218422"
"yerlesh","yerlesh-RAISE-F","44","0.0361171147955816"
"yerlesh","yerlesh-RAISE-B","0","0.963882885204418"
"yeshme","yeshme-RAISE-F","3","0.145617741854717"
"yeshme","yeshme-RAISE-B","0","0.854382258145283"
"yette","yette-RAISE-F","52","0.0808626361557"
"yette","yette-RAISE-B","0","0.9191373638443"
"yilname","yilname-RAISE-F","15","0.189996863939731"
"yilname","yilname-RAISE-B","10","0.810003136060269"
"yola","yola-RAISE-F","0","0.982693245378423"
"yola","yola-RAISE-B","24","0.0173067546215775"
"yolbashlash","yolbashlash-RAISE-F","0","0.906561882652986"
"yolbashlash","yolbashlash-RAISE-B","1","0.0934381173470136"
"yoldash","yoldash-RAISE-F","0","0.994721674382007"
"yoldash","yoldash-RAISE-B","18","0.00527832561799324"
"yöle","yöle-RAISE-F","11","0.0265024046438422"
"yöle","yöle-RAISE-B","0","0.973497595356158"
"yolla","yolla-RAISE-F","0","0.996805974812768"
"yolla","yolla-RAISE-B","78","0.00319402518723211"
"yollanma","yollanma-RAISE-F","0","0.988980980238298"
"yollanma","yollanma-RAISE-B","71","0.0110190197617017"
"yolwas","yolwas-RAISE-F","0","0.994816858744809"
"yolwas","yolwas-RAISE-B","1","0.0051831412551907"
"yota","yota-RAISE-F","0","0.969076949482075"
"yota","yota-RAISE-B","7","0.0309230505179245"
"yötel","yötel-RAISE-F","2","0.0365173584154943"
"yötel","yötel-RAISE-B","0","0.963482641584506"
"yugoslawiye","yugoslawiye-RAISE-F","3","0.0368661737244118"
"yugoslawiye","yugoslawiye-RAISE-B","0","0.963133826275588"
"yumila","yumila-RAISE-F","0","0.906561882652986"
"yumila","yumila-RAISE-B","1","0.0934381173470136"
"yumsha","yumsha-RAISE-F","0","0.972903643361339"
"yumsha","yumsha-RAISE-B","9","0.0270963566386609"
"yunanche","yunanche-RAISE-F","0","0.388235842269346"
"yunanche","yunanche-RAISE-B","3","0.611764157730654"
"yunda","yunda-RAISE-F","0","0.970161038239311"
"yunda","yunda-RAISE-B","3","0.0298389617606888"
"yuqumlan","yuqumlan-RAISE-F","0","0.990834576923748"
"yuqumlan","yuqumlan-RAISE-B","9","0.00916542307625157"
"yurtdash","yurtdash-RAISE-F","0","0.990307455268198"
"yurtdash","yurtdash-RAISE-B","1","0.00969254473180226"
"yüze","yüze-RAISE-F","3","0.0453176196090361"
"yüze","yüze-RAISE-B","0","0.954682380390964"
"yüzle","yüzle-RAISE-F","1","0.160872207239935"
"yüzle","yüzle-RAISE-B","0","0.839127792760065"
"yüzlen","yüzlen-RAISE-F","1","0.416961492576243"
"yüzlen","yüzlen-RAISE-B","0","0.583038507423757"
"zamane","zamane-RAISE-F","11","0.0544614777690982"
"zamane","zamane-RAISE-B","219","0.945538522230902"
"zamaniwilash","zamaniwilash-RAISE-F","0","0.98358030308012"
"zamaniwilash","zamaniwilash-RAISE-B","15","0.01641969691988"
"zapas","zapas-RAISE-F","0","0.993811851236419"
"zapas","zapas-RAISE-B","34","0.00618814876358076"
"zapchas","zapchas-RAISE-F","0","0.979029403811696"
"zapchas","zapchas-RAISE-B","1","0.0209705961883037"
"zarla","zarla-RAISE-F","0","0.976664867206946"
"zarla","zarla-RAISE-B","8","0.0233351327930537"
"ze'iplesh","ze'iplesh-RAISE-F","10","0.0842338750754688"
"ze'iplesh","ze'iplesh-RAISE-B","0","0.915766124924531"
"zeher","zeher-RAISE-F","2","0.00241335919392553"
"zeher","zeher-RAISE-B","0","0.997586640806075"
"zeherle","zeherle-RAISE-F","32","0.0868743563428194"
"zeherle","zeherle-RAISE-B","1","0.913125643657181"
"zeherxende","zeherxende-RAISE-F","13","0.0848041732377948"
"zeherxende","zeherxende-RAISE-B","0","0.915195826762205"
"zenjirle","zenjirle-RAISE-F","2","0.264887092607748"
"zenjirle","zenjirle-RAISE-B","0","0.735112907392252"
"zerbe","zerbe-RAISE-F","233","0.00137601153269297"
"zerbe","zerbe-RAISE-B","0","0.998623988467307"
"zerde","zerde-RAISE-F","5","0.133530028611187"
"zerde","zerde-RAISE-B","0","0.866469971388813"
"zeretle","zeretle-RAISE-F","3","0.23793682437028"
"zeretle","zeretle-RAISE-B","0","0.76206317562972"
"zerre","zerre-RAISE-F","8","0.0633114920261295"
"zerre","zerre-RAISE-B","0","0.93668850797387"
"zeypane","zeypane-RAISE-F","1","0.855332600954041"
"zeypane","zeypane-RAISE-B","0","0.144667399045959"
"zhornal","zhornal-RAISE-F","0","0.993771285345204"
"zhornal","zhornal-RAISE-B","53","0.00622871465479635"
"zhurnal","zhurnal-RAISE-F","0","0.997854040352802"
"zhurnal","zhurnal-RAISE-B","562","0.00214595964719844"
"ziyapet","ziyapet-RAISE-F","144","0.0055775354621145"
"ziyapet","ziyapet-RAISE-B","1","0.994422464537886"
"ziyaret","ziyaret-RAISE-F","784","0.00265114903183542"
"ziyaret","ziyaret-RAISE-B","2","0.997348850968165"
"zona","zona-RAISE-F","0","0.99155937130584"
"zona","zona-RAISE-B","118","0.00844062869415951"
"zoray","zoray-RAISE-F","0","0.991909618279279"
"zoray","zoray-RAISE-B","38","0.00809038172072141"
"zorla","zorla-RAISE-F","0","0.98743766607756"
"zorla","zorla-RAISE-B","37","0.0125623339224401"
"zörüriyet","zörüriyet-RAISE-F","21","0.0185512211872335"
"zörüriyet","zörüriyet-RAISE-B","0","0.981448778812766"
"zulmet","zulmet-RAISE-F","7","0.00463948457089924"
"zulmet","zulmet-RAISE-B","0","0.995360515429101"
"zuwula","zuwula-RAISE-F","0","0.941810951830639"
"zuwula","zuwula-RAISE-B","1","0.0581890481693607"
